230			
3	0	984.3601	1000000000
3	0	993.16	1000000000
3	0	979.875	1000000000
3	0	988.2422	1000000000
3	0	999.4641	1000000000
3	0	1006.9	1000000000
3	0	982.25	1000000000
3	0	990.49	1000000000
3	0	977.1363	1000000000
3	0	1003.0469	1000000000
3	0	1006.3281	1000000000
3	0	980.92	1000000000
3	0	987.73	1000000000
3	0	974.85	1000000000
3	0	1006.2109	1000000000
3	0	997.98	1000000000
3	0	1005.4688	1000000000
3	0	976.97	1000000000
3	0	986.6016	1000000000
3	0	972.09	1000000000
3	0	982.8906	1000000000
3	0	1005.99	1000000000
3	0	1026.64	1000000000
3	0	1001.0938	1000000000
3	0	981.1719	1000000000
3	0	975.9375	1000000000
3	0	969.8568	1000000000
3	0	1009.02	1000000000
3	0	999.1367	1000000000
3	0	974.99	1000000000
3	0	982.0117	1000000000
3	0	967.087	1000000000
3	0	1009.9171	1000000000
3	0	995.8763	1000000000
3	0	1005.332	1000000000
3	0	975.2734	1000000000
3	0	980.3	1000000000
3	0	1001.6	1000000000
3	0	1010.69	1000000000
3	0	983.6328	1000000000
3	0	1034.28	1000000000
3	0	1007.4024	1000000000
3	0	975.0195	1000000000
3	0	979.1406	1000000000
3	0	1009.0625	1000000000
3	0	1007.984	1000000000
3	0	973.2422	1000000000
3	0	979.119	1000000000
3	0	1005.5391	1000000000
3	0	993.41	1000000000
3	0	1018.2875	1000000000
3	0	974.5694	1000000000
3	0	1007.15	1000000000
3	0	1007.5313	1000000000
3	0	983.7598	1000000000
3	0	1042.8906	1000000000
3	0	1007.9678	1000000000
3	0	978.3484	1000000000
3	0	968.625	1000000000
3	0	1010.1055	1000000000
3	0	1005.1563	1000000000
3	0	986.0156	1000000000
3	0	959.86	1000000000
3	0	1014.4031	1000000000
3	0	987.16	1000000000
3	0	988.9766	1000000000
3	0	1003.78	1000000000
3	0	955.9443	1000000000
3	0	1015.1914	1000000000
3	0	983.1563	1000000000
3	0	1005.8594	1000000000
3	0	986.5117	1000000000
3	0	953.5474	1000000000
3	0	1018.2235	1000000000
3	0	1004.375	1000000000
3	0	996.3164	1000000000
3	0	951.5083	1000000000
3	0	1014.95	1000000000
3	0	994.825	1000000000
3	0	987.5313	1000000000
3	0	1006.7969	1000000000
3	0	947.041	1000000000
3	0	1001.95	1000000000
3	0	1004.8438	1000000000
3	0	978.6993	1000000000
3	0	1052.9	1000000000
3	0	1002.7734	1000000000
3	0	993.8672	1000000000
3	0	946.9922	1000000000
3	0	998.4648	1000000000
3	0	1000.74	1000000000
3	0	1012.4414	1000000000
3	0	942.5313	1000000000
3	0	1007.9688	1000000000
3	0	1016.6911	1000000000
3	0	1013.0344	1000000000
3	0	942.5832	1000000000
3	0	976.1133	1000000000
3	0	1013.3008	1000000000
3	0	1053.91	1000000000
3	0	1008.5938	1000000000
3	0	943.0664	1000000000
3	0	1011.5	1000000000
3	0	1008.8672	1000000000
3	0	940.7422	1000000000
3	0	1016.77	1000000000
3	0	989.8298	1000000000
3	0	1017.5796	1000000000
3	0	941.1914	1000000000
3	0	1000.9668	1000000000
3	0	984.2502	1000000000
3	0	1017.5781	1000000000
3	0	1012.3047	1000000000
3	0	947.6758	1000000000
3	0	1009.9458	1000000000
3	0	948.7487	1000000000
3	0	1004.0524	1000000000
3	0	1006.9009	1000000000
3	0	1005.2985	1000000000
3	0	1064.233	1000000000
3	0	946.9922	1000000000
3	0	1001.0866	1000000000
3	0	985.7813	1000000000
3	0	1007.1875	1000000000
3	0	945.1953	1000000000
3	0	1004.2578	1000000000
4	1	5672433	5000000
4	1	453460	5000000
4	1	1191810	5000000
4	1	1861950	5000000
4	1	2015330	5000000
4	1	5318750	5000000
